,price
56869,619000.0
56318,675000.0
58118,675000.0
3864,590888.0
43131,445000.0
64398,189900.0
11712,949999.0
14099,1184990.0
45166,1695000.0
9497,1425000.0
58304,396000.0
8468,350000.0
35322,760000.0
9097,699000.0
1345,495000.0
60941,275000.0
50724,995000.0
68173,449000.0
46997,1795000.0
57365,459000.0
39034,739000.0
31126,625000.0
63691,709000.0
64262,950000.0
56297,899900.0
17278,219900.0
14054,725000.0
22551,585000.0
49373,685000.0
21328,1899000.0
55060,849900.0
5077,1475000.0
53461,949000.0
27102,1495000.0
38290,1100000.0
58901,1100000.0
36569,279900.0
10114,1369000.0
11389,1249000.0
63417,479000.0
2774,759000.0
12823,1499000.0
6038,775000.0
67022,265000.0
11025,1199999.0
13266,549000.0
14292,882000.0
29867,480000.0
55392,1499000.0
58683,759000.0
6530,780000.0
43827,2129000.0
62433,450000.0
60583,1200000.0
38008,99000.0
3081,430000.0
65854,599000.0
49406,1348888.0
41633,234999.0
54451,1199000.0
18085,550000.0
26545,359000.0
51002,1189000.0
27035,1149000.0
23091,299000.0
3083,699000.0
22576,849000.0
42863,410000.0
31742,1050000.0
43399,618000.0
46927,1280000.0
20170,1600000.0
32900,842000.0
22334,525000.0
36043,375000.0
30861,1125000.0
1130,1150000.0
40962,269500.0
16479,420000.0
67280,1300000.0
41711,329950.0
49341,997240.0
52620,1168170.0
66105,565000.0
67672,85000.0
22235,725000.0
60577,949000.0
60994,95000.0
42926,750000.0
65125,503000.0
40206,675000.0
37639,445000.0
15917,525000.0
35785,189900.0
3493,850000.0
22483,509900.0
23301,570000.0
53900,1350000.0
36189,219000.0
46515,769000.0
11755,734900.0
63891,1075000.0
55699,849888.0
47649,375000.0
17118,910990.0
62634,1125000.0
30858,535000.0
31155,575000.0
43793,659900.0
40747,490000.0
61174,385000.0
43181,663157.0
31707,648880.0
26335,1299500.0
18945,749900.0
26108,699950.0
62209,759999.0
38900,599000.0
56305,649000.0
60261,269000.0
47933,615000.0
67127,407000.0
68698,80000.0
17231,550000.0
18964,197500.0
7715,565000.0
47119,1000000.0
12144,610888.0
7332,548000.0
22388,649500.0
34581,550000.0
25838,648000.0
14924,550000.0
29161,470000.0
12027,794990.0
9602,485000.0
3541,775000.0
18927,1419000.0
61354,455000.0
46424,899000.0
62459,475000.0
53090,1375000.0
16963,1050000.0
45161,640000.0
41599,364200.0
64138,774000.0
37797,264000.0
16643,1325000.0
50836,578000.0
49531,1325000.0
32712,699000.0
64974,519990.0
20775,1995000.0
29074,240000.0
24671,724900.0
711,424900.0
68363,250000.0
24516,785000.0
34104,875000.0
65399,975000.0
386,648000.0
18465,779000.0
21000,1999000.0
45924,1500000.0
7617,599999.0
35929,359900.0
35383,850000.0
65773,729900.0
61930,449000.0
75,154995.0
21886,881000.0
65819,1434000.0
42979,385000.0
20238,1049000.0
66631,690990.0
33165,799000.0
59333,525000.0
27444,272000.0
64439,569950.0
31533,1099000.0
42833,1100000.0
21231,535000.0
40413,84995.0
24854,230000.0
29396,450000.0
22558,849000.0
10520,949999.0
36491,399000.0
62023,500000.0
48305,899000.0
37554,435000.0
67900,249000.0
32273,508000.0
31475,649900.0
29460,375000.0
1234,700000.0
20722,910000.0
13794,639000.0
31128,609900.0
51515,1588000.0
11266,1199000.0
59116,295000.0
33838,1150000.0
19140,1950000.0
62590,445000.0
27199,599000.0
44645,499000.0
27450,249000.0
19000,699900.0
4347,1099950.0
13827,979900.0
1726,799900.0
68144,154900.0
27086,524900.0
45640,1250000.0
47104,995000.0
23284,1095000.0
15362,987500.0
36240,300000.0
33653,2146250.0
44519,1798000.0
18044,679000.0
53227,722880.0
47898,998000.0
37460,295000.0
8350,408888.0
28644,310000.0
68677,395000.0
4107,900000.0
42951,299000.0
41032,415000.0
34538,470000.0
60087,37500.0
50970,1499000.0
12990,815000.0
36199,549900.0
43705,408000.0
58736,89000.0
28381,214000.0
10459,600000.0
66897,480000.0
13748,999000.0
45771,1695000.0
68492,399000.0
18362,647000.0
58557,380000.0
54044,690000.0
19759,525000.0
48676,789950.0
51937,775000.0
52715,689000.0
30476,724000.0
12237,1995000.0
5992,789900.0
24617,1499900.0
51324,1348888.0
17592,800000.0
18000,400000.0
23596,975000.0
50785,384950.0
58865,689000.0
22849,600000.0
18184,875000.0
45972,599000.0
47206,998000.0
42007,649900.0
17735,1100000.0
52180,1875000.0
15019,339500.0
59459,324900.0
37726,520000.0
58410,155000.0
47430,1750000.0
1247,750000.0
65076,542000.0
27606,779000.0
4135,535000.0
29871,610000.0
57733,449000.0
35157,540000.0
12470,648888.0
7805,600000.0
68801,229000.0
46568,2095000.0
55673,799000.0
60128,670000.0
9038,899000.0
32369,780000.0
57916,740000.0
55783,535000.0
48307,888000.0
25804,330000.0
65211,1250000.0
16481,589000.0
59749,514000.0
36950,290000.0
44042,185000.0
55677,750000.0
52193,289950.0
46156,715000.0
1452,455000.0
25337,259000.0
51990,949000.0
48605,949999.0
2921,799500.0
42001,220000.0
5000,950000.0
10077,1068000.0
23979,1400000.0
36325,295000.0
30178,615000.0
59160,425000.0
15759,389000.0
64949,340000.0
21743,650000.0
15403,410000.0
37080,354490.0
36509,328000.0
15363,500000.0
43769,665000.0
13657,399000.0
65784,125000.0
63692,677000.0
23616,1400000.0
20124,729900.0
61129,849000.0
31478,499900.0
42207,449777.0
41137,130000.0
15561,603000.0
49282,1699000.0
26884,1199000.0
42460,425000.0
14990,539000.0
905,1550000.0
43552,1188000.0
62735,210000.0
30570,479000.0
6099,1025000.0
18012,660000.0
40477,185000.0
65375,305000.0
10681,520000.0
53657,1300000.0
23683,459000.0
28923,1450000.0
12639,375000.0
50555,849000.0
47641,799000.0
64607,499000.0
64234,775000.0
62713,499000.0
37685,425000.0
21439,575000.0
38642,869000.0
29162,719900.0
37468,250000.0
9622,650000.0
43590,949000.0
31213,389900.0
52994,1099888.0
40895,439900.0
34272,625000.0
19901,289900.0
41435,999900.0
19697,1585000.0
11258,799000.0
30420,529000.0
65811,713155.0
5915,375000.0
68602,994000.0
61901,475000.0
2700,1975000.0
55425,548888.0
50240,724000.0
63257,399990.0
67222,1800000.0
60704,339900.0
49974,1475000.0
26675,995000.0
22737,1100000.0
28365,242000.0
10687,1589000.0
56314,425000.0
16525,400000.0
15046,1700000.0
42747,649999.0
36523,550000.0
53631,675000.0
14638,599900.0
68882,298000.0
55680,1888888.0
54835,1350000.0
41758,319500.0
62616,750000.0
6867,1800000.0
50216,1165000.0
28681,215000.0
42728,469500.0
42582,375000.0
51724,534900.0
37267,356580.0
20440,1699999.0
55463,199000.0
43472,685000.0
33034,858800.0
5163,885000.0
5332,575000.0
43328,385000.0
27654,125000.0
42529,795000.0
31704,689900.0
46958,1175000.0
22796,788000.0
36442,333550.0
66351,800190.0
36136,380000.0
16317,419000.0
6221,1149000.0
9206,479000.0
61531,849900.0
42199,320000.0
51195,334500.0
19348,719000.0
50395,649000.0
57709,1175000.0
21950,679900.0
18815,780000.0
61792,539900.0
7878,805000.0
31138,580000.0
33919,2007990.0
19447,525000.0
12036,680000.0
25757,299000.0
23082,1699000.0
13024,975000.0
7845,738000.0
36333,477930.0
25058,376000.0
49023,940000.0
27924,618000.0
13358,149990.0
50809,570000.0
1538,1200000.0
14811,1040000.0
52949,749000.0
32986,919000.0
46413,1295000.0
35441,659000.0
55411,1999000.0
52415,508900.0
35674,250000.0
68446,73000.0
48172,1689000.0
20987,389000.0
49707,1749888.0
51827,1100000.0
56802,1275000.0
13791,898000.0
56670,399900.0
37152,410000.0
60172,1285000.0
42825,1075000.0
7396,369000.0
41838,440000.0
54870,899000.0
65198,365000.0
60590,769000.0
50943,840000.0
21561,1549900.0
64049,750000.0
28245,599900.0
19725,999999.0
59141,325000.0
5262,629000.0
660,850000.0
68167,659000.0
62988,995000.0
66099,449000.0
7222,1125000.0
31774,469000.0
30273,610000.0
43905,998000.0
56868,410000.0
19553,999999.0
2444,1555000.0
18497,965000.0
53418,1499000.0
27972,794500.0
50847,798000.0
30935,429000.0
30578,619000.0
1579,799999.0
16770,370000.0
1372,505000.0
59632,544276.0
40808,1099990.0
39000,1399999.0
22718,674900.0
30182,150000.0
14618,859000.0
29199,449999.0
2151,825000.0
48006,475000.0
33595,260000.0
26216,1200000.0
57297,279250.0
10855,300000.0
26253,64900.0
52233,899950.0
41253,710000.0
42583,350000.0
22503,749900.0
53133,485000.0
43439,562050.0
34083,930000.0
24097,659000.0
16789,195000.0
25322,651745.0
11737,719900.0
45660,995000.0
48154,1098000.0
1208,585000.0
25726,435900.0
6535,1799000.0
24598,585000.0
49102,510000.0
53105,729900.0
7404,1450000.0
47918,739000.0
37964,199000.0
25072,29000.0
68329,613800.0
18100,599000.0
10931,929000.0
42826,850000.0
64413,899900.0
11043,675000.0
37282,350000.0
28246,1050000.0
44466,1475000.0
50860,650000.0
62411,415000.0
58687,499000.0
64822,528000.0
57339,649000.0
23631,1898888.0
19091,1100000.0
32275,420900.0
48840,689000.0
58388,479950.0
10120,1850000.0
66443,662301.0
29813,468500.0
2141,490000.0
41872,829900.0
9157,750000.0
5132,1645000.0
16169,778600.0
632,1190000.0
59486,558500.0
19985,780000.0
2131,565000.0
20034,350000.0
32037,135000.0
24007,300000.0
135,75000.0
52849,769000.0
19680,349000.0
63316,425000.0
36130,835000.0
46935,689000.0
46978,1100000.0
36707,285000.0
31233,649000.0
58591,399000.0
21901,1139000.0
38423,600000.0
44091,1780995.0
6689,1095000.0
6868,1799000.0
7247,799000.0
15216,449900.0
50374,775000.0
37363,485000.0
385,849000.0
8083,1600000.0
27637,340000.0
30636,860000.0
5186,599000.0
44384,1548000.0
28738,385000.0
54631,865687.0
60526,695000.0
21704,1128000.0
20051,1850000.0
57828,610000.0
47711,1050000.0
63295,749000.0
57714,520000.0
32378,631900.0
36505,415990.0
64954,650000.0
46757,568888.0
50778,1959000.0
18639,862000.0
45386,985000.0
53075,450000.0
64443,925000.0
44973,798000.0
49149,649888.0
7026,879000.0
37921,199000.0
31465,399000.0
55682,1698000.0
40239,480000.0
38991,999000.0
18359,874000.0
23062,1692000.0
57134,475000.0
50845,1275000.0
66570,350000.0
15942,419900.0
55208,1299000.0
25734,399000.0
21108,625000.0
50661,675000.0
12919,750000.0
63080,675000.0
63050,500000.0
64034,675000.0
61431,699000.0
64316,440950.0
35223,649000.0
62640,899000.0
42674,408805.0
2582,775000.0
26428,479000.0
26839,285000.0
26191,349000.0
67974,649000.0
10483,99900.0
1840,2095000.0
57336,649000.0
24906,459900.0
13171,730000.0
51629,1199000.0
27512,599900.0
62478,439900.0
20456,580000.0
31129,879999.0
35791,210000.0
41212,80000.0
2539,1250000.0
17911,724900.0
16508,799800.0
7722,925000.0
55096,355000.0
9377,675000.0
67053,289900.0
35053,679900.0
41999,450000.0
48444,880000.0
19148,1149000.0
47842,1090000.0
14185,579000.0
33008,585000.0
8020,945000.0
61998,649882.0
168,1988000.0
15489,798000.0
32760,849900.0
7765,1190000.0
14158,944990.0
48592,925000.0
11069,2095000.0
49788,1850000.0
45092,1995000.0
12377,699000.0
422,1950000.0
47374,782000.0
57130,510000.0
31375,579661.0
15614,455000.0
51784,395000.0
17049,525000.0
63414,415000.0
4526,749000.0
14397,759999.0
38709,520000.0
30378,629675.0
42248,520000.0
12206,1349000.0
52520,905000.0
23025,1800000.0
58295,344500.0
56912,1979000.0
39007,103000.0
58663,499990.0
9554,490000.0
59153,340000.0
60694,550000.0
32204,55000.0
15562,664990.0
27432,279888.0
42512,495000.0
30834,380000.0
1715,660000.0
55144,2015000.0
49601,1799000.0
44824,1898000.0
12776,790000.0
5259,670000.0
61861,53000.0
18475,950000.0
63035,657000.0
2350,999000.0
52398,788018.0
59143,325000.0
24376,540000.0
25552,550000.0
17723,730000.0
5680,485000.0
23592,745000.0
12471,1250000.0
48870,999000.0
56501,599000.0
34412,1298800.0
41919,450000.0
489,490000.0
67045,249000.0
66080,999950.0
25756,335000.0
31238,560000.0
1100,478000.0
59810,925000.0
28074,399000.0
61268,619900.0
752,455000.0
55515,1699000.0
26039,445000.0
21162,723900.0
66488,425000.0
24315,42500.0
41202,370000.0
54778,1349000.0
13263,515000.0
42076,570000.0
9030,975000.0
38767,589000.0
41145,65000.0
58590,455000.0
65466,1080000.0
12184,1049900.0
52590,779950.0
19688,445000.0
20105,889000.0
17083,489770.0
15678,789000.0
19203,440000.0
65422,1840000.0
49381,1302195.0
57843,330000.0
49258,1750000.0
37449,210000.0
54286,725000.0
45635,1595000.0
38322,275000.0
5134,699900.0
58703,435000.0
59134,429000.0
55607,1200000.0
57013,365000.0
40340,299000.0
68727,79500.0
49930,1122128.0
33824,999000.0
49086,666000.0
2627,525000.0
18728,1550000.0
29929,75000.0
51403,450000.0
27395,1095000.0
29703,465000.0
30225,929000.0
10347,1890000.0
1883,719000.0
56905,688888.0
36768,372490.0
6997,1100000.0
34037,1179000.0
30132,539000.0
26824,899000.0
15820,540000.0
25257,80000.0
64423,741548.0
33423,580000.0
57131,750000.0
44596,810000.0
37292,280000.0
60934,175000.0
17417,1400000.0
45962,1749000.0
30623,900000.0
37789,299990.0
63155,699000.0
10588,299000.0
59571,550000.0
46875,1095000.0
59561,714583.0
51610,770000.0
11515,995000.0
8807,1600000.0
51639,249000.0
4040,850000.0
1532,1300000.0
53111,749000.0
55478,975000.0
39425,1200000.0
54998,1100000.0
46861,685000.0
52537,344950.0
14972,740000.0
58234,499000.0
28859,850000.0
24339,599000.0
28933,549000.0
5809,1650000.0
58105,315000.0
45725,498888.0
48360,844383.0
63745,825000.0
25752,350000.0
36349,279900.0
59034,694950.0
42359,289500.0
65512,356000.0
8196,1799000.0
60177,465000.0
12343,1350000.0
55838,480000.0
15387,550000.0
22878,489000.0
59706,734990.0
49838,1590000.0
56767,1599000.0
36888,329000.0
46551,495000.0
14206,749000.0
25918,675000.0
9746,1150000.0
24347,825000.0
62598,370000.0
34498,841000.0
29851,499000.0
34693,764990.0
48411,525000.0
40586,577000.0
49696,825000.0
17941,459000.0
21829,1085000.0
62367,945000.0
14617,499900.0
55931,374999.0
52844,709085.0
10863,949900.0
23158,510000.0
13576,1249900.0
35440,1225000.0
31617,349000.0
12683,1600000.0
25101,675000.0
39484,360000.0
38175,54000.0
45514,1475000.0
12985,899000.0
19370,1495000.0
66466,379000.0
25938,485000.0
32403,485000.0
51452,1888000.0
1443,1885000.0
13777,639950.0
16919,509900.0
56773,900000.0
28406,208939.0
28873,595000.0
16368,525000.0
9735,1995000.0
14353,768000.0
66030,559000.0
13166,1095000.0
36588,449900.0
18344,450000.0
58128,559900.0
63368,499900.0
39219,599000.0
36719,339000.0
3559,175000.0
2729,750000.0
20150,735000.0
27849,500000.0
11680,1750000.0
62771,157500.0
40,58000.0
36142,489000.0
63597,649000.0
25157,465000.0
10592,725000.0
44414,1250000.0
12706,1599000.0
68357,159500.0
26941,549000.0
42220,275000.0
23483,619000.0
62690,650000.0
57860,468540.0
2687,1150000.0
40771,569888.0
36167,375000.0
26818,599000.0
51020,485000.0
39040,800000.0
50011,950000.0
4546,1505000.0
45460,1895000.0
13396,1860000.0
61189,618000.0
18975,135000.0
11577,579000.0
67163,259000.0
35355,225000.0
46132,1149000.0
44104,399000.0
4342,689000.0
56867,289000.0
51076,1295000.0
32266,300000.0
20931,599900.0
19224,189900.0
67966,1250000.0
52993,689000.0
25660,449900.0
28081,335000.0
51932,285000.0
47742,1848000.0
25025,329900.0
35060,1245000.0
26676,690000.0
55944,419900.0
62879,699900.0
50433,899000.0
51433,720000.0
34984,775000.0
45716,1425000.0
48584,949000.0
62370,849499.0
52895,799999.0
66308,299000.0
48407,910000.0
56520,369329.0
19998,820000.0
68200,235700.0
32370,645000.0
65678,469000.0
27248,675000.0
55835,1795000.0
45037,1795000.0
24945,75000.0
65894,997000.0
44185,1805060.0
50575,580900.0
17989,865000.0
9803,815000.0
6027,900000.0
41273,650000.0
6421,725000.0
66166,949000.0
55168,999999.0
52729,739500.0
64127,650000.0
64744,478000.0
61212,1100000.0
3403,1895000.0
33723,180000.0
16841,730000.0
33655,698000.0
56539,610000.0
55442,1059000.0
11139,749950.0
57710,249900.0
25583,460000.0
11658,1199000.0
59812,975000.0
31604,749000.0
63388,439900.0
26205,749000.0
55034,657000.0
61462,695000.0
43826,1258888.0
32336,189900.0
49018,209000.0
14106,95000.0
35541,788000.0
48308,1095000.0
30404,125000.0
58627,530000.0
13879,1275000.0
6844,509000.0
1912,360000.0
66310,585000.0
17612,700000.0
9486,1899000.0
18426,475000.0
59287,549000.0
5455,649900.0
55251,1499888.0
20230,1099900.0
5712,759999.0
60101,479000.0
27328,799500.0
55243,1088000.0
48349,650000.0
20697,959000.0
30845,699900.0
47485,700000.0
19004,730000.0
12533,1100000.0
22905,689900.0
24096,1600000.0
25093,790000.0
12261,209900.0
2971,748000.0
28274,499000.0
63772,689900.0
3984,1350000.0
46369,1499000.0
63628,579000.0
43673,434300.0
59976,225000.0
34383,1200000.0
14406,980000.0
4038,1249000.0
51800,1948000.0
53878,700000.0
43862,660000.0
30726,599000.0
17389,330000.0
29116,589000.0
27383,230000.0
34414,834000.0
60418,175000.0
55314,1299888.0
59273,399900.0
50686,865965.0
8519,695000.0
42424,285000.0
3031,575000.0
6202,925000.0
63374,479000.0
25210,599900.0
10746,889000.0
33460,414999.0
4287,899000.0
52324,975000.0
13744,940000.0
42094,500000.0
17266,925000.0
62240,779990.0
40034,625000.0
43897,998000.0
23879,1100000.0
6621,428800.0
26481,544000.0
52340,1875000.0
68236,789900.0
9162,710000.0
48939,2088888.0
8842,485000.0
23154,920000.0
46353,1495000.0
68738,675000.0
37810,225000.0
66014,52500.0
3030,549000.0
31450,529000.0
55224,899000.0
18318,929900.0
16038,360000.0
39808,429000.0
15421,800000.0
20326,565000.0
573,785000.0
7453,259000.0
11156,900000.0
51169,852099.0
2123,1000000.0
32354,465000.0
63976,1795000.0
61145,949000.0
45448,1495000.0
43787,1390000.0
62363,450000.0
20652,660000.0
48762,2095000.0
29487,299000.0
51255,970000.0
39247,998000.0
51793,925000.0
12964,568000.0
30035,469000.0
53885,1087000.0
24670,1499000.0
49311,1868888.0
47278,1099888.0
64838,575000.0
676,499000.0
19167,1199000.0
1623,1099000.0
24567,380000.0
12065,249900.0
51067,1279500.0
62346,726900.0
66507,189900.0
37371,285000.0
6286,979999.0
45413,615000.0
9569,689000.0
54654,975000.0
24196,649000.0
54984,1200000.0
51179,384000.0
62768,558000.0
48770,599000.0
25658,479000.0
7701,1795000.0
60506,639000.0
1521,649999.0
46915,799000.0
33870,1200000.0
32859,1300000.0
34859,739900.0
5758,499000.0
58511,549000.0
1214,575000.0
60160,740000.0
14717,525000.0
51292,299563.0
849,497375.0
65374,39900.0
20175,1950000.0
54645,625000.0
37472,175000.0
26643,625000.0
21608,349990.0
67221,829000.0
35364,990000.0
45106,1400000.0
67368,84900.0
29515,356000.0
54949,775000.0
62485,419950.0
34420,1399000.0
66557,472990.0
58784,445000.0
18877,1500000.0
35901,350000.0
57920,732000.0
58000,1450000.0
3119,899000.0
46814,1098000.0
32218,299900.0
4377,950000.0
6120,1825000.0
2599,2100000.0
63518,470000.0
54162,495000.0
33204,539900.0
35667,90000.0
4012,1398000.0
53863,795000.0
36524,463900.0
44976,1598000.0
3400,1199000.0
17870,799900.0
13005,1435000.0
9131,1625000.0
66403,692990.0
22487,825000.0
2541,839000.0
62403,749000.0
48312,1450000.0
1591,1195000.0
61970,258000.0
58247,110000.0
19079,749999.0
59293,450000.0
59747,399000.0
62725,485000.0
57565,449000.0
46598,1299000.0
26537,269900.0
13280,670000.0
49608,1578000.0
54677,1675000.0
10019,845000.0
48271,1389900.0
19361,1700000.0
30117,419000.0
1494,1695000.0
11998,149000.0
64105,438900.0
46760,579000.0
30466,628000.0
19366,1189000.0
42467,425000.0
1574,899999.0
57777,575000.0
22291,995000.0
2044,1399999.0
8324,620000.0
29006,795000.0
50619,985000.0
48600,899000.0
7548,998888.0
16371,620000.0
66091,352000.0
30293,540000.0
4628,570000.0
32535,515000.0
1475,839000.0
62232,349000.0
28907,707500.0
55079,1439000.0
15559,845000.0
9219,1675000.0
14895,555000.0
28838,495000.0
54952,879000.0
398,150000.0
46776,848854.0
48250,999000.0
27520,199000.0
47894,700000.0
32935,649999.0
51216,970365.0
48496,799000.0
3678,799000.0
47345,400000.0
60707,479000.0
34722,370000.0
68050,545000.0
29023,395000.0
42482,700000.0
12223,1798000.0
20845,639000.0
6959,499000.0
59686,438900.0
20562,754900.0
24385,1299000.0
967,235000.0
52139,1249000.0
21419,759000.0
33406,689880.0
25930,310000.0
29377,539000.0
20390,725000.0
48288,1900000.0
2670,1250000.0
23036,900000.0
39520,315000.0
24893,94900.0
52290,949000.0
33724,245000.0
26155,795000.0
67349,650000.0
12243,375000.0
52686,480000.0
44825,295000.0
63087,399000.0
1223,1100000.0
28871,227000.0
64279,507490.0
55190,1398800.0
19146,700000.0
68334,668736.0
932,679900.0
41444,495000.0
27311,199000.0
10763,799900.0
14889,499000.0
31991,559990.0
27618,350000.0
22676,789000.0
42987,646900.0
63331,699000.0
9940,1600000.0
34158,1099000.0
12239,125900.0
7759,1333333.0
60146,550000.0
51471,999998.0
5266,1087000.0
32950,650000.0
1343,525000.0
23442,975000.0
5254,890000.0
53348,629000.0
57393,520000.0
33836,1300000.0
15378,620000.0
4678,719000.0
33409,1230000.0
57234,749900.0
26708,450000.0
62557,1925000.0
60460,285000.0
42040,299900.0
17309,1200000.0
10240,175000.0
60961,1200000.0
50814,699000.0
68766,69900.0
56844,419000.0
50449,795000.0
31518,559999.0
44800,304999.0
17999,590000.0
30231,350000.0
57175,849000.0
14596,465000.0
54597,388000.0
54759,1650000.0
60239,489950.0
14207,795000.0
60995,595000.0
39160,1050000.0
40817,369000.0
54821,788000.0
35193,349900.0
35568,699900.0
1554,650000.0
61150,1295000.0
23220,1599999.0
26846,275000.0
12986,875000.0
40173,389000.0
37411,1425000.0
51027,1495000.0
51391,475000.0
56017,444900.0
61758,749000.0
7912,690000.0
65889,613264.0
22998,529999.0
57006,519000.0
3746,815000.0
56571,449000.0
59876,1990000.0
67869,490000.0
27082,989000.0
10981,165000.0
34885,740000.0
63191,690546.0
53514,748887.0
36055,262000.0
9282,1295000.0
8944,1850000.0
67544,585000.0
23701,739900.0
26883,710000.0
14799,675000.0
17438,839000.0
36462,225000.0
16234,525000.0
36833,350000.0
61516,139000.0
45156,1428000.0
10973,400000.0
35032,475000.0
47304,749998.0
19237,229000.0
68418,225000.0
54711,825000.0
66995,575000.0
65849,529000.0
47418,899000.0
48999,1130550.0
47102,1795000.0
1646,1250000.0
49220,848000.0
12648,975000.0
20391,775000.0
59581,385000.0
25217,495000.0
6694,1895000.0
54617,849000.0
39869,279900.0
17048,655990.0
22062,369800.0
62190,63000.0
39068,559000.0
54678,850000.0
498,995000.0
60235,499900.0
41881,429900.0
41661,390000.0
61306,516000.0
44675,1090000.0
28958,949000.0
45227,399000.0
65757,617950.0
8229,1270000.0
6152,509000.0
23822,945000.0
59274,460000.0
14732,745000.0
60463,179000.0
23853,1295000.0
27990,170000.0
28725,375000.0
38327,885000.0
49277,1950000.0
6637,849900.0
38269,149000.0
33731,925000.0
48795,399000.0
50167,1399000.0
26417,165000.0
16888,635000.0
16654,660000.0
20573,999900.0
42102,298500.0
45028,525000.0
64429,375000.0
17456,745000.0
189,1200000.0
35428,540000.0
9090,499900.0
59496,329950.0
26511,658000.0
16918,375000.0
26728,619500.0
49141,1488000.0
24107,630000.0
61567,899000.0
7014,1199000.0
9904,1595000.0
45890,529000.0
67791,349000.0
13686,1175000.0
17072,399000.0
8671,649000.0
43066,486400.0
17614,703900.0
41609,2000000.0
35958,260000.0
27710,470000.0
468,689000.0
6878,899900.0
25688,489000.0
24872,267000.0
17916,725000.0
21478,1450000.0
58293,500000.0
6106,950000.0
2535,525000.0
32954,525000.0
68584,755000.0
23206,1800000.0
34627,869900.0
42609,526300.0
49143,1998000.0
68795,450000.0
26521,599000.0
66406,675246.0
18478,69900.0
14614,129999.0
48404,949000.0
50844,659000.0
59409,425000.0
19902,475000.0
49500,800000.0
11725,595000.0
27120,1695000.0
18180,30000.0
49599,272000.0
28376,228000.0
18949,749900.0
51598,899000.0
20365,812338.0
22766,399000.0
22429,1400000.0
9482,969000.0
11522,465000.0
16645,880888.0
54031,865000.0
66132,1349000.0
55516,1350000.0
40643,529900.0
59223,299900.0
46725,1395000.0
63876,469000.0
48874,1550000.0
15152,564888.0
43583,749000.0
31972,159900.0
23250,949900.0
20689,635000.0
11276,1695000.0
31867,450000.0
33651,1580000.0
12129,1850000.0
64917,489000.0
60519,789000.0
2538,1098000.0
18617,895000.0
44215,1875000.0
30824,90000.0
14736,759999.0
67125,349000.0
53477,699000.0
1244,792000.0
29745,595000.0
31359,425000.0
24157,629500.0
30988,609990.0
60357,555000.0
34919,799000.0
32942,729000.0
32725,850000.0
20942,1050000.0
34912,1375000.0
15592,1300000.0
33098,549999.0
57684,399999.0
46029,899000.0
56182,555000.0
24744,398900.0
12557,999999.0
55901,585000.0
14723,649900.0
67006,545000.0
61738,725000.0
32368,664900.0
59168,425000.0
31919,600000.0
406,789000.0
59902,585000.0
43368,346950.0
7978,899900.0
44525,1225000.0
11534,899900.0
59127,760000.0
23672,599000.0
53954,790888.0
41362,120000.0
32894,539900.0
60145,895000.0
14149,944990.0
68884,787250.0
30710,490000.0
34079,698000.0
31974,665000.0
38200,65900.0
54521,159000.0
50977,629000.0
14440,1025000.0
62100,695450.0
40595,560000.0
57503,414000.0
1430,1478000.0
5480,899000.0
35084,359000.0
63603,459000.0
16050,303000.0
65249,639000.0
62938,89998.0
59552,510674.0
18753,1695000.0
27761,799000.0
22866,179000.0
19531,579000.0
40925,125000.0
54965,1349000.0
16606,579900.0
31602,459000.0
9259,2088888.0
19754,1400000.0
35172,549000.0
21638,629900.0
56647,529000.0
30044,175000.0
35042,70000.0
41128,413640.0
47429,715333.0
14248,1400000.0
9789,1000000.0
18418,1499000.0
18869,799000.0
47063,1230000.0
31820,260000.0
18985,430000.0
20944,1899000.0
62569,450000.0
24499,219000.0
61075,1350000.0
68709,610000.0
42504,379500.0
20472,998000.0
25761,410000.0
54258,898800.0
33807,565000.0
62851,299999.0
6368,874900.0
63886,424000.0
47827,1690000.0
1736,675000.0
56693,995999.0
23572,960000.0
53189,1580000.0
67618,575000.0
1931,559000.0
57567,549900.0
43275,579000.0
16457,770000.0
40570,305000.0
1861,1575000.0
25834,799900.0
52630,750000.0
6964,999850.0
2196,1249999.0
33676,650000.0
27493,1499900.0
50059,1398000.0
57389,419000.0
36408,839900.0
10690,1550000.0
47282,1100000.0
44912,995000.0
24930,425000.0
12379,700000.0
4062,799000.0
20347,435000.0
30967,617319.0
50311,750000.0
9664,870000.0
14693,939000.0
68718,133000.0
67689,325000.0
22802,669000.0
112,949000.0
1184,890000.0
12245,199500.0
15929,440700.0
12336,1699000.0
56850,699000.0
5673,1749000.0
59258,399999.0
26776,459000.0
1080,405000.0
57814,308000.0
38357,789000.0
25727,425000.0
6837,875000.0
31958,529900.0
26131,380000.0
44089,1387830.0
37731,130000.0
67213,375500.0
44022,1688000.0
40581,749999.0
34456,150000.0
45240,1195000.0
51165,899999.0
60379,80000.0
29418,699000.0
9388,890000.0
45586,1099000.0
32351,349999.0
52551,595000.0
39526,350000.0
50787,425000.0
8855,1499000.0
42768,475000.0
8006,539000.0
2552,989888.0
47393,420000.0
47237,625000.0
58728,549900.0
56971,489000.0
28433,185000.0
8170,750000.0
49094,973200.0
23630,1950000.0
48415,579888.0
52638,749000.0
45062,1798000.0
5054,694500.0
28741,485000.0
16450,570000.0
56870,346000.0
53713,435000.0
28035,298500.0
19984,1250000.0
9757,910000.0
